index	name	party	state	Foreign	Education	Individual property	Financial	Military	Law	Health service	Health expenses	Funds	Public transportation
620	Coburn	R	OK	2.692554	-3.552275	2.670278	-0.57945	-6.617927	4.489538	0.459775	4.207842	-2.885456	3.632649
621	Cooley	R	OR	4.661394	-4.553446	3.739265	-0.090724	-1.885139	2.811015	-0.94153	6.051406	-9.460538	0.081038
622	Cremeans	R	OH	3.725652	1.354069	3.04768	3.325245	1.356611	0.141741	1.870345	2.412116	0.137208	1.028230
623	Cubin	R	WY	5.076055	1.208579	4.005445	1.397392	-1.69227	3.484502	2.28634	4.909654	0.429064	1.743154
624	Davis	R	VA	1.318871	1.527785	0.494195	0.36097	1.317436	-3.289586	0.361937	1.043557	3.73285	-1.277464
625	Doggett	D	TX	-3.705686	-2.864166	-2.861001	-3.394245	-2.078548	-1.059551	-1.044411	-3.799146	-2.8229	-5.995409
626	Doyle	D	PA	-3.279514	-1.462148	-2.895484	-1.493887	-0.377077	-4.094781	-3.54299	-2.987126	-3.248808	3.823185
627	Ehrlich	R	MD	2.808897	-1.078254	2.915824	2.98677	1.881783	1.085535	2.447342	3.392039	2.703505	0.310186
628	English	R	PA	1.750824	0.866443	1.966407	2.04753	2.736607	1.236098	0.585317	2.133432	3.22452	0.481264
629	Ensign	R	NV	2.189837	-1.264093	3.424488	0.660921	-1.660377	3.679594	-1.345625	3.561725	-0.582127	-1.420697
630	Fattah	D	PA	-5.516032	-1.421339	-4.76163	-2.616218	-2.640785	-3.505827	-1.800331	-4.899222	-0.997337	-3.375267
631	Flanagan	R	IL	1.259193	1.320876	1.967847	3.389151	1.561644	0.604386	0.512556	1.915210	0.706874	0.111049
632	Foley	R	FL	3.115887	1.666159	2.900926	1.708978	3.236549	1.254549	3.18085	2.606898	3.230785	-2.011136
633	Forbes	R	NY	0.627015	0.260385	0.461874	0.525928	1.059537	-1.306318	-0.924244	0.468560	3.820434	2.547606
634	Fox	R	PA	2.038570	0.822676	2.16068	2.473917	0.058142	1.441226	2.091999	2.368289	3.674394	-0.707918
635	Frelinghuysen	R	NJ	2.477696	1.304125	2.140104	3.649105	3.758721	0.687758	3.594472	2.879068	3.086394	-5.791041
636	Frisa	R	NY	1.052502	0.268023	1.034549	1.268587	3.256658	-2.852119	-0.331537	2.277255	3.158484	1.397640
637	Funderburk	R	NC	4.206974	-2.369941	3.999531	3.23664	-2.895403	-1.665676	-0.652106	4.115742	-2.46185	0.714784
638	Ganske	R	IA	1.820521	0.804826	2.670324	1.940735	-0.545133	1.688607	0.838568	1.724294	2.155068	-2.594151
639	Graham	R	SC	3.531857	-0.726408	2.082673	0.128555	-1.22993	1.183716	-0.923012	4.274778	-0.102927	3.318397
640	Gutknecht	R	MN	2.981407	-0.192946	3.543813	0.82463	-2.070052	3.891717	1.493618	2.613888	1.037763	0.619529
641	Hastings	R	WA	5.106651	2.636736	3.837046	4.432304	3.19763	1.843415	2.576737	5.312393	2.941966	-0.054018
642	Hayworth	R	AZ	4.967711	-1.194158	3.739655	2.478929	0.21415	3.103054	1.892004	4.015896	-0.432708	1.046567
643	Heineman	R	NC	2.237757	2.115790	2.361526	2.866794	-0.509892	1.222931	2.859858	4.588877	-0.931665	1.392086
644	Hilleary	R	TN	4.102936	-0.516128	3.474974	0.81561	-0.419763	4.125088	-0.84953	4.459990	0.986211	4.032696
645	Hostettler	R	IN	3.676161	-2.504286	3.162495	1.000302	-6.072126	7.430402	1.076506	3.169974	-0.804241	2.304461
646	Jackson-Lee	D	TX	-4.677320	1.131114	-3.83222	-0.672293	1.539811	-2.009752	-0.078239	-5.009619	1.727095	-2.232722
647	Jones	R	NC	1.180779	-4.016459	1.981329	0.094681	-5.380379	2.586958	1.281787	1.851104	0.106557	7.762759
648	Kelly	R	NY	1.782835	0.134494	2.031703	2.788218	3.145086	0.296328	3.254926	2.347539	6.773594	-1.052390
649	Kennedy	D	RI	-3.995384	-2.755376	-3.482516	-3.228088	-0.296569	-4.597104	-1.750856	-4.235358	-1.426643	0.245464
650	LaHood	R	IL	2.185282	1.137026	1.939483	2.208416	-1.086377	0.815774	1.190489	2.205216	0.432466	0.504976
651	Latham	R	IA	3.254898	3.626365	2.817201	3.954703	4.811571	1.086341	1.211832	4.082537	1.678101	1.605135
652	LaTourette	R	OH	1.652218	0.379234	1.587605	1.669798	1.190971	0.311824	0.992346	2.009280	1.521901	1.775950
653	Lincoln	D	AR	-1.275271	-1.080743	-1.326156	-1.19438	-0.467908	2.353898	0.018462	-2.138110	0.212495	1.725117
654	LoBiondo	R	NJ	1.498500	-0.897149	1.625828	1.981523	-0.523287	1.009034	-0.126406	1.843676	0.994691	0.007566
655	Lofgren	D	CA	-4.093357	-4.497708	-3.654498	-2.606837	-2.6595	-0.507462	1.373667	-4.789147	-0.984307	-7.266995
656	Longley	R	ME	3.565427	2.257636	1.306182	0.639093	1.956396	-1.713172	0.530955	2.102542	2.399879	-0.115743
657	Luther	D	MN	-2.197642	-3.096441	-1.945818	-2.126753	-0.802758	-0.119402	-1.02942	-3.007337	-2.269331	-3.632236
658	Martini	R	NJ	1.103889	-1.486396	1.410156	2.088784	-1.719721	1.452838	1.709355	1.756071	3.342192	-3.991325
659	Mascara	D	PA	-3.209590	0.128402	-2.924161	-1.441259	1.394637	-3.959386	-4.779032	-2.997947	-1.633984	4.686398
660	McCarthy	D	MO	-3.038770	-1.963880	-2.227218	-1.803684	-1.225786	-0.499554	0.413941	-3.699260	1.965564	-2.042051
661	McIntosh	R	IN	3.724111	-1.352981	3.520342	3.112608	0.615957	4.376474	2.154176	4.462416	-2.800942	-1.109823
662	Metcalf	R	WA	2.263258	-0.560077	3.033413	0.346774	-1.965022	4.108986	-0.745755	2.828113	3.33478	1.524452
663	Myrick	R	NC	4.699970	0.408462	4.568433	3.159829	0.117576	3.310722	2.263446	5.650068	1.498983	2.273627
664	Nethercutt	R	WA	3.015887	2.025706	3.800428	3.053615	4.868593	0.4134	3.931806	3.181030	1.285599	0.851864
665	Neumann	R	WI	3.123306	-3.573527	2.677315	0.557993	-3.937748	6.96812	0.204104	3.145316	-0.606124	-0.738028
666	Ney	R	OH	1.947800	2.096368	2.232705	2.063624	0.215106	1.460339	0.808416	2.191366	2.502687	4.093821
667	Norwood	R	GA	3.766034	0.442240	3.477504	1.026828	0.192694	3.012134	-2.605881	6.764197	2.767663	6.236680
668	Radanovich	R	CA	5.397376	0.970371	4.408363	3.767883	2.830996	1.680654	1.225027	5.659466	3.12174	0.371185
669	Rivers	D	MI	-3.311576	-5.077384	-2.43843	-3.517111	-4.068378	-0.165544	-0.475308	-3.393049	-1.100722	-2.095596
670	Salmon	R	AZ	3.594442	-2.264581	5.039302	2.309906	-2.543229	2.500781	2.450923	4.233834	-4.132505	-0.561573
671	Sanford	R	SC	3.202739	-3.818765	3.949615	-0.410256	-10.124589	11.495648	-0.222651	4.021601	-0.929286	-2.763638
672	Scarborough	R	FL	3.918460	-4.469864	4.165393	0.327703	-3.211633	4.249034	1.469747	4.130096	-6.082939	-0.551553
673	Seastrand	R	CA	3.813867	-1.989765	3.024007	2.736188	-0.584713	-0.918864	1.663217	4.430815	-0.754058	2.188067
674	Shadegg	R	AZ	7.037700	-2.321859	5.163386	1.164386	-2.522339	5.514291	5.105764	6.354199	0.936383	-5.301684
675	Smith	R	WA	3.420455	-0.781127	2.735977	0.694552	0.424945	2.026641	-2.424146	3.292838	0.492985	0.641079
676	Souder	R	IN	3.864223	-1.161774	2.771048	2.211857	-0.527346	1.565629	1.301435	3.901128	0.725627	1.974316
677	Stockman	R	TX	1.988284	-4.614254	3.870584	1.783399	-1.949024	3.566622	0.96902	4.759930	-5.64007	0.445359
678	Tate	R	WA	3.768227	-0.500411	2.309641	1.797934	3.681292	2.048073	-0.361725	4.839431	-0.658751	0.090983
679	Thornberry	R	TX	5.920310	2.496420	4.393812	2.388276	1.127742	3.209307	2.681532	5.765159	3.367064	1.193162
680	Tiahrt	R	KS	4.396521	0.531190	3.464431	1.823725	-0.511366	3.147598	0.885401	4.753918	1.144903	0.266399
681	Waldholtz	R	UT	4.164636	0.463577	3.960857	2.683971	0.632732	-0.333914	3.104817	3.281891	0.079096	1.434793
682	Wamp	R	TN	3.177013	-1.311305	2.904358	0.98262	-0.901272	3.598261	0.959653	4.466686	1.668779	3.335510
683	Ward	D	KY	-3.935915	-0.393240	-3.251322	-1.429354	2.311961	-3.683024	-0.102447	-4.791373	0.574537	1.673437
684	Weldon	R	FL	4.990445	-0.000735	3.365055	1.928075	-1.18512	2.204504	2.702833	5.116406	2.558552	1.312098
685	Weller	R	IL	2.887797	2.094468	2.018236	3.655785	2.376886	0.287883	1.323864	2.693410	1.795207	1.108670
686	White	R	WA	2.858547	0.484946	2.81666	1.787721	4.322897	3.366612	1.366521	2.693254	2.377359	-3.286097
687	Whitfield	R	KY	2.334462	1.792043	2.048648	2.477312	2.938635	2.661568	0.024431	3.399281	1.517013	4.184571
688	Wicker	R	MS	4.278725	5.109289	3.616881	2.58317	3.182433	0.707781	2.040338	4.237811	1.621653	3.649879
689	Watts	R	OK	3.331884	1.970535	3.350592	2.550531	1.46092	0.586134	0.440313	6.621739	-0.789655	1.225506
690	Deal	R	GA	3.077710	-0.280362	4.443995	1.194206	-0.230705	4.159961	0.058239	5.492798	2.485533	3.276006
691	Laughlin	R	TX	4.843895	0.936293	4.19015	2.593584	3.206583	0.452322	2.784684	4.225046	-1.14813	3.025253
692	Tauzin	R	LA	3.973281	3.687192	2.521348	3.808889	5.099047	0.093797	0.968499	4.528065	2.11215	2.790866
693	Parker	R	MS	2.943469	0.548851	3.806072	2.379037	2.051881	-0.224224	2.858818	3.668093	-0.111689	1.390441
694	Hayes	R	LA	2.926375	0.322614	3.283354	1.566469	1.671611	0.086521	0.764335	2.614718	1.601212	0.970018
695	Jackson-Lee	D	TX	-4.682825	-2.348695	-4.698876	-3.055344	-0.981086	-1.506205	-0.692173	-4.298343	-1.292944	0.124572
696	Jackson	D	IL	-6.189277	-4.564395	-4.949611	-4.109255	-5.515605	-2.371149	-2.973677	-4.534644	-1.738535	-2.707911
697	Campbell	R	CA	3.751469	-2.158699	3.170288	-0.186443	-5.587898	7.209506	7.766975	2.852883	4.354739	-5.836641
698	Green	D	TX	-3.388275	-2.942426	-3.189669	-2.075323	0.482739	-0.997303	-0.755021	-3.330372	-1.863503	6.263117
699	Greene	R	UT	2.753929	-0.613088	3.384869	0.824636	1.270971	-0.469061	1.972963	4.101157	1.31066	1.633740
700	Millender-McDonald	D	CA	-6.686208	-1.233954	-4.628289	-2.895908	0.195219	-4.010021	-0.464577	-5.546563	0.818028	-0.165507
701	Cummings	D	MD	-6.019746	-2.463729	-4.35731	-2.71117	-0.761634	-2.97603	-1.652654	-5.231713	-1.217098	-0.739100
702	Blumenauer	D	OR	-3.090997	-4.736077	-3.104085	-2.688749	-2.659913	-1.44116	0.179772	-4.008660	-3.404506	-7.723699
703	Aderholt	R	AL	3.625125	0.724469	3.130474	1.195198	0.771361	1.67238	0.556787	4.661583	1.527369	6.816061
704	Allen	D	ME	-4.150524	-1.102170	-4.401646	-2.805893	1.809715	-5.21583	-1.424331	-5.206120	-0.455415	-1.645051
705	Baker	R	LA	3.846488	1.245039	4.243254	3.29218	3.958954	0.894914	1.785015	5.340339	1.081928	2.876762
706	Berry	D	AR	-1.781392	-1.871846	-1.610473	-3.127867	1.095062	-1.918151	-2.390499	-2.180197	-4.008048	5.742096
707	Blagojevich	D	IL	-2.673018	-1.868832	-2.894846	-1.092242	-0.790758	-0.800439	-1.352559	-3.325865	0.503186	-1.242311
708	Blunt	R	MO	4.278581	2.099558	4.499421	2.916155	1.728318	2.379128	2.472163	6.184112	1.616551	1.590393
709	Boswell	D	IA	-2.429801	-1.302708	-2.019416	-1.551742	3.968416	-2.183997	-1.874532	-2.212084	-0.617895	2.040526
710	Boyd	D	FL	-1.467816	0.655182	-1.638039	-2.606831	3.692596	-1.554493	-0.080793	-1.828837	-2.10035	2.819238
711	Brady	R	TX	4.044551	1.468919	3.39466	1.60311	-0.543508	0.840132	2.8936	5.868749	-0.531047	0.228227
712	Bryant	R	TN	4.300722	0.865198	3.07094	3.657707	2.438224	1.904194	1.17564	5.570151	0.404367	3.264936
713	Cannon	R	UT	5.547113	0.634730	3.885109	3.208643	-1.114875	2.462212	5.307274	6.038381	2.555614	-0.837365
714	Capps	D	CA	-4.622341	-3.057391	-3.131758	-2.327031	1.576327	-3.55206	-0.058288	-3.525073	-2.660922	-2.527098
715	Collins	R	GA	3.922790	-0.939442	6.77202	1.582081	1.033755	4.913758	0.123428	6.185649	3.972376	2.241845
716	Cook	R	UT	3.153543	-1.476115	3.239427	1.845261	-0.032635	2.672053	1.475734	2.333583	3.395608	2.625925
717	Cooksey	R	LA	5.286002	2.719627	2.580495	3.024358	1.985011	-0.069225	0.516787	2.864425	2.929154	0.832906
718	Davis	D	FL	-3.053925	-0.055714	-1.986712	-1.932908	4.791953	-5.460905	-0.818625	-3.414622	-3.062859	-2.115678
719	Davis	D	IL	-4.743850	-4.047622	-4.751887	-3.506005	-3.708419	-1.239534	-1.809462	-4.909346	-2.324278	-2.411631
720	Davis	R	VA	2.564865	1.638281	1.67179	3.625639	2.613674	0.064396	3.719235	2.820845	3.554158	-1.043535
721	DeGette	D	CO	-4.650849	-2.721936	-3.960831	-3.423013	-1.403366	-2.634101	-0.658119	-6.096916	-2.473509	-6.205552
722	Delahunt	D	MA	-5.248830	-2.820410	-3.505589	-3.361946	-2.850164	-2.350062	-2.54781	-4.291367	-1.774873	-2.994159
723	Etheridge	D	NC	-3.344616	-1.686749	-2.397947	-2.169278	5.125488	-3.608483	-0.995783	-3.257190	-2.192409	3.716669
724	Gibbons	R	NV	2.989974	-1.850288	2.667849	1.84673	0.452971	2.190422	0.444506	3.863873	2.349898	0.636263
725	Goode	D	VA	-0.183049	-3.524202	0.335758	-2.402571	-2.588564	-0.108483	-1.837836	0.423932	-2.393271	7.663397
726	Granger	R	TX	4.495845	3.655498	4.251828	4.143095	4.577004	1.639823	3.420251	4.651974	3.093935	-0.378294
727	Hill	R	MT	3.702762	0.290629	2.124986	-0.513691	0.996785	-0.933087	1.883324	3.134332	0.891872	1.691664
728	Hinojosa	D	TX	-3.315363	-0.295979	-3.155855	-1.544839	4.756572	-3.694593	-0.968782	-3.936781	-1.975192	2.780259
729	Hooley	D	OR	-2.977382	-1.393193	-2.075313	-2.475009	0.72419	-2.092904	-0.740417	-2.538561	-0.816748	-3.716262
730	Hulshof	R	MO	3.574978	0.692975	2.771368	1.256678	2.576234	2.583828	1.104015	3.595972	0.766047	-0.170286
731	Jenkins	R	TN	3.692849	0.874712	3.556379	2.490303	1.076275	1.504744	-0.632327	3.825857	1.046609	4.912025
732	John	D	LA	-1.684919	1.903724	-1.006233	-1.393522	5.854531	-3.689767	-2.161243	-1.606610	-3.470142	5.092088
733	Johnson	D	WI	-3.062253	-2.114834	-1.69788	-2.986965	-0.13076	-0.690004	-2.472917	-2.578051	-1.238361	0.225750
734	Kilpatrick	D	MI	-6.557418	-3.712812	-4.84134	-3.771578	-2.137731	-3.230012	-0.960498	-4.792066	-2.245667	-1.340009
735	Kind	D	WI	-1.768941	-2.464560	-1.483652	-2.984065	0.609382	-0.327103	-1.171749	-3.084793	-3.833764	-4.447646
736	King	R	NY	2.695454	-0.149285	2.297287	3.824246	3.065369	0.255647	0.331441	2.267189	1.67135	-0.098675
737	Kucinich	D	OH	-2.882304	-7.684954	-2.870089	-3.815595	-7.374039	-0.302858	-4.914329	-2.372298	-8.613624	-2.440434
738	Lampson	D	TX	-1.830478	-2.270669	-1.434454	-1.256343	-0.055386	-1.222389	-0.478332	-2.069240	-0.073096	0.949307
739	Maloney	D	CT	-2.485206	-2.881723	-2.295803	-1.30398	1.665449	-1.448704	-0.446289	-2.024089	1.602289	1.367658
740	Maloney	D	NY	-4.348303	-2.163085	-3.436703	-2.355115	1.955242	-2.759539	0.409882	-3.504380	-2.144225	-3.251526
741	McCarthy	D	MO	-3.777720	-2.652133	-3.483821	-1.938722	0.270608	-2.964386	0.605298	-4.416714	-3.575602	-2.480111
742	McCarthy	D	NY	-3.599309	-0.630209	-2.373992	-1.76503	3.00965	-4.233082	-0.304441	-2.697642	-0.889521	0.360865
743	McGovern	D	MA	-4.919373	-4.549360	-5.069752	-3.471813	-1.987043	-2.206691	-0.838314	-4.924588	-3.068661	-1.081501
744	McIntyre	D	NC	-1.368308	-0.777148	-1.054255	-1.433687	2.314326	-1.330588	-4.786508	-1.198067	-0.469434	6.820370
745	Moran	R	KS	4.275350	-0.264139	3.009285	0.933691	-0.965264	3.075745	0.176503	3.610306	0.840638	-0.132905
746	Moran	D	VA	-2.548427	-0.049164	-1.879142	-1.918154	0.274502	-2.726884	1.378899	-2.983222	-1.437613	-4.676680
747	Northup	R	KY	3.726788	4.172627	2.412046	3.999665	4.757036	0.890433	3.880229	4.816579	2.10936	0.473188
748	Pappas	R	NJ	3.044875	-1.693278	2.175572	1.926555	-0.5963	2.315808	-0.326024	3.115064	2.295852	-0.239485
749	Pascrell	D	NJ	-4.417018	-1.079497	-3.307067	-1.679381	0.241456	-2.835332	-2.271414	-3.432327	-1.424663	2.890167
750	Paul	R	TX	5.527164	-10.914804	5.212463	-0.621577	-30.385398	26.003785	3.407911	5.197253	-0.502691	-12.663483
751	Payne	D	NJ	-7.253785	-5.112466	-5.478911	-4.562037	-5.749042	-1.874267	-2.07827	-5.160078	-3.27658	-2.761806
752	Pease	R	IN	4.382853	0.457137	1.644583	3.084407	1.568039	2.602349	2.77225	3.611603	0.002664	0.774118
753	Peterson	R	PA	3.416033	2.983215	3.202657	2.963792	2.898269	0.714601	1.545304	3.863397	0.600746	4.225977
754	Pickering	R	MS	3.654702	1.970981	2.660846	2.219942	2.465341	0.622869	1.087753	4.424640	0.202031	3.831576
755	Pitts	R	PA	4.353249	0.058085	4.17838	2.471568	-0.269407	3.207467	2.525121	4.642738	1.389088	-0.938053
756	Pryce	R	OH	2.120592	4.151687	3.048619	5.431215	6.796614	1.023036	3.256139	2.642768	2.349066	-0.883028
757	Reyes	D	TX	-3.804929	-0.826602	-3.003124	-1.927669	4.158444	-4.131038	-1.481874	-3.817641	-2.044734	4.799659
758	Riley	R	AL	3.025650	-0.314646	3.516083	2.04905	2.764939	0.50253	-0.628522	5.482160	-0.351613	6.481043
759	Rogan	R	CA	4.764630	-1.542705	3.7326	5.462183	1.826068	3.053871	2.277747	3.077818	2.219008	0.571466
760	Rothman	D	NJ	-3.851711	-2.934664	-3.332818	-1.975006	0.62106	-1.490236	-0.869359	-4.270377	-1.403632	0.606157
761	Ryun	R	KS	5.624080	1.555519	3.158215	1.005377	-0.576226	1.580114	3.003394	6.126132	-0.334969	0.390154
762	Sanchez	D	CA	-3.485596	-5.311798	-3.846575	-2.970241	1.411593	-2.388876	-0.457467	-3.706104	-2.09524	0.996448
763	Sandlin	D	TX	-3.374721	-1.400679	-1.441832	-1.411277	6.250767	-2.383752	-1.83374	-2.135443	-2.631939	3.859567
764	Schaefer, Dan	R	CO	5.040787	-1.040527	3.336668	1.919198	-1.027995	1.211925	1.711278	5.726367	1.308655	2.530807
765	Schaffer, Bob	R	CO	4.553690	-1.062793	3.905503	-1.552465	-1.480956	2.908363	-0.344904	4.336514	-2.119122	1.388616
766	Sessions	R	TX	5.011639	2.470064	5.045091	3.542082	-0.032132	2.407907	4.133943	7.340352	1.278459	-0.139448
767	Sherman	D	CA	-5.007001	-2.748711	-2.680699	-2.629687	0.404271	-2.107393	-1.545672	-3.859563	-1.83895	0.406809
768	Shimkus	R	IL	3.343867	0.215364	3.219307	3.107303	3.378371	1.692067	0.581661	3.674941	1.429968	1.330636
769	Smith, Adam	D	WA	-2.452137	-1.790296	-2.010477	-2.23366	0.071042	-2.731201	1.684508	-3.172417	0.529616	-0.221702
770	Smith, Linda	R	WA	1.923313	-1.486709	3.354991	1.382988	-0.747157	1.312844	0.51933	2.159938	-0.227411	1.408754
771	Snowbarger	R	KS	5.809000	0.883280	5.140194	1.854717	1.487569	-0.05789	1.785888	6.245001	0.146124	0.090175
772	Snyder	D	AR	-2.542279	-0.986713	-2.648143	-1.939749	3.273758	-3.340605	0.2439	-3.041813	-1.49111	-2.571918
773	Stabenow	D	MI	-2.778994	-2.762449	-2.908885	-0.843032	1.671708	-2.322252	-0.794164	-2.792287	0.039703	-1.186535
774	Sununu	R	NH	4.499599	0.202703	3.319156	2.483712	-1.98604	2.761179	4.39358	4.820563	1.479227	-2.239230
775	Tauscher	D	CA	-2.874847	-2.288927	-2.245382	-2.171202	2.280914	-3.42956	2.092683	-3.484710	-1.775682	-5.335948
776	Thune	R	SD	1.648787	-0.028769	3.027999	1.199398	3.221016	0.435522	0.779239	4.154265	0.523952	1.183230
777	Tierney	D	MA	-4.982924	-4.785274	-4.305858	-4.363146	-3.883983	-2.664601	-2.618102	-5.200057	-2.816848	-1.921833
778	Turner	D	TX	-1.569275	-0.883785	-1.248341	-2.726463	4.401252	-3.89559	-1.716309	-2.334265	-2.321058	3.751786
779	Watkins	R	OK	5.121073	2.749824	3.380161	1.666122	0.399936	0.314167	3.13571	4.289568	0.094108	1.424951
780	Wexler	D	FL	-4.302687	-3.252585	-3.300965	-2.53772	1.056975	-2.261184	0.324807	-6.015111	-1.238624	-1.930111
781	Weygand	D	RI	-2.353268	-2.254452	-3.470183	-2.404925	0.200368	-3.557154	-3.753715	-3.227269	-2.383053	0.985310
782	Carson	D	IN	-5.139823	-3.996385	-5.808386	-3.052379	-1.228409	-1.588662	-0.908852	-4.921524	-2.071281	0.647564
783	Rodriguez	D	TX	-4.240193	-1.088295	-2.977852	-1.802185	1.611749	-1.881807	-1.909007	-4.152387	-1.173934	1.957055
784	Redmond	R	NM	4.416317	2.354151	2.347696	1.537286	1.427025	-1.634114	1.280625	3.169484	0.630429	-1.129921
785	Fossella	R	NY	2.965357	-0.883558	3.30993	3.266275	2.367164	1.843075	2.678779	3.208938	0.232532	-1.515938
786	Meek	D	FL	-4.732509	-0.457993	-3.590984	-2.269728	-1.586298	-3.076188	-0.923966	-4.958792	-0.456745	-0.634088
787	Meeks	D	NY	-5.276107	-1.511981	-4.337402	-2.129002	-0.918364	-2.101883	0.362675	-4.563981	-0.514275	-3.983661
788	Lee	D	CA	-8.793646	-6.679158	-8.111673	-5.973988	-6.853299	-1.373222	-2.393787	-6.004566	-3.971326	-2.390608
789	Brady	R	TX	5.018220	0.596940	3.651521	3.301862	1.297352	3.260876	2.647664	4.893771	2.207179	-2.775613
790	Brady	D	PA	-5.739535	-1.242496	-4.922274	-1.633195	-0.65991	-3.778311	-2.599221	-5.745212	-1.651537	2.450486
791	Wilson	R	NM	3.263320	2.431980	3.169448	3.413956	4.397205	0.333571	1.316239	3.542129	1.48154	1.450787
792	Baird	D	WA	-2.059516	-3.292935	-1.138924	-3.771084	-0.115852	-1.596653	-0.515862	-2.078817	-2.072225	-4.902456
793	Baldwin	D	WI	-4.494347	-4.444240	-3.679923	-4.298251	-4.453911	-1.102147	-3.363703	-4.902476	-2.317126	-3.353903
794	Berkley	D	NV	-2.999640	-1.232794	-2.472715	-1.211108	1.554096	-2.58825	-0.285235	-3.160364	-0.960525	0.762114
795	Biggert	R	IL	2.171928	3.444777	2.493475	3.481488	3.689478	1.902777	3.80911	2.851637	0.865658	-4.890180
796	Capuano	D	MA	-4.509924	-4.113653	-4.314981	-4.992872	-4.434491	-2.718655	-2.216002	-3.866716	-3.157591	-3.601519
797	Crowley	D	NY	-3.944963	-2.236649	-3.628103	-2.009727	1.441868	-4.226517	-1.469034	-3.866606	-1.280269	-1.864105
798	DeMint	R	SC	4.092212	-0.159665	2.865522	0.81796	-1.416538	3.220622	2.998246	6.526627	0.760948	-0.448014
799	Fletcher	R	KY	2.567734	2.130336	3.555589	4.045828	4.300382	1.551907	-0.297482	3.003860	1.755539	1.654964
800	Green	R	WI	3.383795	-1.534643	3.230379	0.620824	-0.359488	3.536308	1.386071	3.394710	-1.003508	-0.065960
801	Hayes	R	NC	3.064189	1.126758	2.806002	1.00824	0.768749	1.156359	-2.328123	3.007818	1.185724	8.488418
802	Hill	D	IN	-1.993836	-1.412830	-2.074773	-2.848234	1.463178	-1.066351	-2.336597	-2.534329	-3.125438	-1.367606
803	Hill	R	MT	2.209678	-1.189509	3.983968	0.54585	2.63008	2.701488	-0.220974	3.922171	-0.299353	-0.605585
804	Hoeffel	D	PA	-4.092091	-0.927186	-3.100858	-1.158159	-0.020958	-2.611091	-1.786447	-4.265990	0.347296	-1.538234
805	Holt	D	NJ	-3.882722	-5.095816	-4.472126	-1.898813	-1.935993	-1.305852	-1.223279	-3.305642	-2.094738	-2.865286
806	Jones	R	NC	2.183331	-4.738382	1.786111	-0.163242	-5.967147	4.941183	-0.155568	2.433621	-0.635306	6.483169
807	Jones	D	OH	-5.293405	-3.101232	-5.52887	-3.989553	-3.390245	-2.512836	-0.535441	-4.614746	-0.69127	-1.720942
808	Kennedy	D	RI	-4.197025	-3.226317	-3.812909	-3.207228	-0.279792	-3.612757	-4.25775	-4.910252	-1.04844	-0.496773
809	Kuykendall	R	CA	2.418463	2.906474	2.466212	2.249778	1.203522	1.327592	4.719899	1.498255	2.246534	-1.084433
810	Larson	D	CT	-5.196866	-0.192620	-3.353849	-0.835401	2.053248	-3.268551	1.116755	-5.422818	1.603121	-0.320223
811	Lucas	D	KY	-1.189122	-0.099157	-0.51776	-0.847501	7.120319	-1.799706	-1.63556	-0.641330	-2.128688	4.910471
812	Lucas	R	OK	3.423624	2.269993	4.574628	2.247294	1.542022	1.161656	1.110675	2.974937	-0.514121	3.722717
813	Miller, Gary	R	CA	5.017194	2.521994	3.534977	3.020221	0.052132	2.843149	3.504707	5.612231	0.722237	2.600101
814	Miller, George	D	CA	-6.484335	-5.046513	-3.524308	-5.032368	-5.238822	-2.26156	-1.526259	-5.355800	-2.987384	-4.171756
815	Moore	D	KS	-2.311489	-2.257705	-1.350357	-0.899804	2.893193	-2.155093	0.504615	-2.409944	-0.38625	-2.147001
816	Napolitano	D	CA	-4.603214	-3.931275	-3.836623	-2.461659	-0.10322	-2.330834	-1.001023	-4.665372	-2.667344	1.475401
817	Ose	R	CA	3.091342	0.493674	1.827666	1.549207	2.325169	2.54597	6.281516	2.655382	1.803605	-0.744811
818	Phelps	D	IL	-2.241094	-1.455896	-1.574567	-2.294797	1.305689	-1.116655	-5.762079	-1.704005	-0.999464	4.476367
819	Reynolds	R	NY	3.541139	3.837298	2.908175	4.203759	4.876843	0.739334	1.28809	3.985447	1.657783	1.969520
820	Ryan	R	WI	5.233043	0.018167	3.723735	1.992459	0.021449	3.162011	2.304643	4.376011	0.656478	-4.318691
821	Ryun	R	KS	6.100486	-0.526862	4.280757	2.097612	0.153674	3.352118	1.764045	5.056502	-0.059294	-0.694126
822	Schaffer	R	CO	4.231920	-4.414119	4.404999	0.095116	-5.084676	7.235246	3.688053	4.571260	-4.935452	1.146352
823	Schakowsky	D	IL	-6.750338	-4.258051	-5.809278	-3.778574	-3.902739	-2.681615	-3.741759	-6.757915	-3.04004	-2.156156
824	Sherwood	R	PA	3.978784	1.522399	2.340534	2.846945	2.639239	1.134412	0.6934	3.826927	1.20742	3.242179
825	Shows	D	MS	-0.804238	-1.386540	-0.87458	-1.052564	1.761504	-1.302311	-4.354702	-0.863908	-1.881407	6.894236
826	Simpson	R	ID	2.631784	1.621131	2.704428	1.911877	0.655655	0.728082	2.581363	3.783633	1.186724	2.743874
827	Smith	D	WA	-2.947479	-1.247273	-2.246825	-2.171573	3.54571	-3.406292	1.547207	-2.880147	-1.580198	-6.515255
